uid,dialogue_id,agent,gold_desire,pred,desire_em,raw_response
188-1_agent_2_desire,188-1,agent_2,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",0,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
188-2_agent_1_desire,188-2,agent_1,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'food', 'medium': 'firewood', 'low': 'water'}",0,"{""high"": ""food"", ""medium"": ""firewood"", ""low"": ""water""}"
188-2_agent_2_desire,188-2,agent_2,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",1,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
189-0_agent_1_desire,189-0,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Firewood', 'medium': 'Water', 'low': 'Food'}",0,"{""high"": ""Firewood"", ""medium"": ""Water"", ""low"": ""Food""}"
189-0_agent_2_desire,189-0,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'Firewood', 'medium': 'Water', 'low': 'Food'}",0,"{""high"": ""Firewood"", ""medium"": ""Water"", ""low"": ""Food""}"
189-1_agent_1_desire,189-1,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",0,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
189-1_agent_2_desire,189-1,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",1,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
189-2_agent_1_desire,189-2,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Firewood', 'low': 'Food'}",1,"{""high"": ""Water"", ""medium"": ""Firewood"", ""low"": ""Food""}"
189-2_agent_2_desire,189-2,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",0,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
189-3_agent_1_desire,189-3,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
189-3_agent_2_desire,189-3,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",0,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
189-4_agent_1_desire,189-4,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
189-4_agent_2_desire,189-4,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",0,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
190-0_agent_1_desire,190-0,agent_1,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",1,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
190-0_agent_2_desire,190-0,agent_2,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",1,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
190-1_agent_1_desire,190-1,agent_1,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",1,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
190-1_agent_2_desire,190-1,agent_2,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",1,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
190-2_agent_1_desire,190-2,agent_1,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",1,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
190-2_agent_2_desire,190-2,agent_2,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",1,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
190-3_agent_1_desire,190-3,agent_1,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",1,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
190-3_agent_2_desire,190-3,agent_2,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",1,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
190-4_agent_1_desire,190-4,agent_1,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",1,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
190-4_agent_2_desire,190-4,agent_2,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",1,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
191-0_agent_1_desire,191-0,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'Water', 'medium': 'Firewood', 'low': 'Food'}",0,"{""high"": ""Water"", ""medium"": ""Firewood"", ""low"": ""Food""}"
191-0_agent_2_desire,191-0,agent_2,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",1,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
191-1_agent_1_desire,191-1,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'Firewood', 'medium': 'Food', 'low': 'Water'}",0,"{""high"": ""Firewood"", ""medium"": ""Food"", ""low"": ""Water""}"
191-1_agent_2_desire,191-1,agent_2,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'food', 'medium': 'firewood', 'low': 'water'}",0,"{""high"": ""food"", ""medium"": ""firewood"", ""low"": ""water""}"
191-2_agent_1_desire,191-2,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'Firewood', 'medium': 'Water', 'low': 'Food'}",1,"{""high"": ""Firewood"", ""medium"": ""Water"", ""low"": ""Food""}"
191-2_agent_2_desire,191-2,agent_2,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",1,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
191-3_agent_1_desire,191-3,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'Firewood', 'medium': 'Water', 'low': 'Food'}",1,"{""high"": ""Firewood"", ""medium"": ""Water"", ""low"": ""Food""}"
191-3_agent_2_desire,191-3,agent_2,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",1,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
191-4_agent_1_desire,191-4,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'Firewood', 'medium': 'Water', 'low': 'Food'}",1,"{""high"": ""Firewood"", ""medium"": ""Water"", ""low"": ""Food""}"
191-4_agent_2_desire,191-4,agent_2,"{'High': 'Food', 'Medium': 'Water', 'Low': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",1,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
215-0_agent_1_desire,215-0,agent_1,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Firewood', 'medium': 'Food', 'low': 'Water'}",0,"{""high"": ""Firewood"", ""medium"": ""Food"", ""low"": ""Water""}"
215-0_agent_2_desire,215-0,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Firewood', 'medium': 'Water', 'low': 'Food'}",0,"{""high"": ""Firewood"", ""medium"": ""Water"", ""low"": ""Food""}"
215-1_agent_1_desire,215-1,agent_1,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Firewood', 'low': 'Food'}",0,"{""high"": ""Water"", ""medium"": ""Firewood"", ""low"": ""Food""}"
215-1_agent_2_desire,215-1,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",0,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
215-2_agent_1_desire,215-2,agent_1,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Firewood', 'medium': 'Food', 'low': 'Water'}",0,"{""high"": ""Firewood"", ""medium"": ""Food"", ""low"": ""Water""}"
215-2_agent_2_desire,215-2,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Firewood', 'medium': 'Food', 'low': 'Water'}",0,"{""high"": ""Firewood"", ""medium"": ""Food"", ""low"": ""Water""}"
215-3_agent_1_desire,215-3,agent_1,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Firewood', 'medium': 'Food', 'low': 'Water'}",0,"{""high"": ""Firewood"", ""medium"": ""Food"", ""low"": ""Water""}"
215-3_agent_2_desire,215-3,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Firewood', 'medium': 'Food', 'low': 'Water'}",0,"{""high"": ""Firewood"", ""medium"": ""Food"", ""low"": ""Water""}"
215-4_agent_1_desire,215-4,agent_1,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Food', 'medium': 'Firewood', 'low': 'Water'}",1,"{""high"": ""Food"", ""medium"": ""Firewood"", ""low"": ""Water""}"
215-4_agent_2_desire,215-4,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Food', 'medium': 'Firewood', 'low': 'Water'}",1,"{""high"": ""Food"", ""medium"": ""Firewood"", ""low"": ""Water""}"
215-5_agent_1_desire,215-5,agent_1,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'firewood', 'low': 'water'}",1,"{""high"": ""food"", ""medium"": ""firewood"", ""low"": ""water""}"
215-5_agent_2_desire,215-5,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Firewood', 'low': 'Food'}",0,"{""high"": ""Water"", ""medium"": ""Firewood"", ""low"": ""Food""}"
215-6_agent_1_desire,215-6,agent_1,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'firewood', 'low': 'water'}",1,"{""high"": ""food"", ""medium"": ""firewood"", ""low"": ""water""}"
215-6_agent_2_desire,215-6,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Firewood', 'low': 'Food'}",0,"{""high"": ""Water"", ""medium"": ""Firewood"", ""low"": ""Food""}"
216-0_agent_1_desire,216-0,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",1,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
216-0_agent_2_desire,216-0,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",0,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
216-1_agent_1_desire,216-1,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",1,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
216-1_agent_2_desire,216-1,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",0,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
216-2_agent_1_desire,216-2,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",0,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
216-2_agent_2_desire,216-2,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",1,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
216-3_agent_1_desire,216-3,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",0,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
216-3_agent_2_desire,216-3,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",1,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
216-4_agent_1_desire,216-4,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
216-4_agent_2_desire,216-4,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",1,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
216-5_agent_1_desire,216-5,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",0,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
216-5_agent_2_desire,216-5,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",1,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
217-0_agent_1_desire,217-0,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",1,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
217-0_agent_2_desire,217-0,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",1,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
217-1_agent_1_desire,217-1,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",1,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
217-1_agent_2_desire,217-1,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",0,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
217-2_agent_1_desire,217-2,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",0,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
217-2_agent_2_desire,217-2,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",1,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
217-3_agent_1_desire,217-3,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
217-3_agent_2_desire,217-3,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
217-4_agent_1_desire,217-4,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",0,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
217-4_agent_2_desire,217-4,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
217-5_agent_1_desire,217-5,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'Water', 'medium': 'Firewood', 'low': 'Food'}",0,"{""high"": ""Water"", ""medium"": ""Firewood"", ""low"": ""Food""}"
217-5_agent_2_desire,217-5,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
217-6_agent_1_desire,217-6,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",0,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
217-6_agent_2_desire,217-6,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",0,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
217-7_agent_1_desire,217-7,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",0,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
217-7_agent_2_desire,217-7,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",0,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
218-0_agent_1_desire,218-0,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'Firewood', 'medium': 'Food', 'low': 'Water'}",0,"{""high"": ""Firewood"", ""medium"": ""Food"", ""low"": ""Water""}"
218-0_agent_2_desire,218-0,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
218-1_agent_1_desire,218-1,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'Firewood', 'medium': 'Food', 'low': 'Water'}",0,"{""high"": ""Firewood"", ""medium"": ""Food"", ""low"": ""Water""}"
218-1_agent_2_desire,218-1,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
218-2_agent_1_desire,218-2,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",1,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
218-2_agent_2_desire,218-2,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
218-3_agent_1_desire,218-3,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'food', 'low': 'water'}",0,"{""high"": ""firewood"", ""medium"": ""food"", ""low"": ""water""}"
218-3_agent_2_desire,218-3,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
218-4_agent_1_desire,218-4,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'food', 'low': 'water'}",0,"{""high"": ""firewood"", ""medium"": ""food"", ""low"": ""water""}"
218-4_agent_2_desire,218-4,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
415-0_agent_1_desire,415-0,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",0,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
415-0_agent_2_desire,415-0,agent_2,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
415-1_agent_1_desire,415-1,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",0,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
415-1_agent_2_desire,415-1,agent_2,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
415-2_agent_1_desire,415-2,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
415-2_agent_2_desire,415-2,agent_2,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Firewood', 'low': 'Food'}",1,"{""high"": ""Water"", ""medium"": ""Firewood"", ""low"": ""Food""}"
415-3_agent_1_desire,415-3,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",0,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
415-3_agent_2_desire,415-3,agent_2,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",0,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
415-4_agent_1_desire,415-4,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
