uid,dialogue_id,utt_idx,target_utterance,gold_intent,gold_bitmask,pred_intents,pred_bitmask,raw_response
560-1_utt2_intention,560-1,2,"agent_2: Maybe, I need food too but I want firewood the most.",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
560-2_utt1_intention,560-2,1,agent_1: Do you have a deal to offer?,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
560-2_utt2_intention,560-2,2,"agent_2: I would like 2 firewood, and I don't care about anything else. I would give you 2 water and 3 food",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
560-3_utt1_intention,560-3,1,agent_1: I will give you 1 firewood for 3 waters and 3 foods. ,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
560-3_utt2_intention,560-3,2,agent_2: Nah I'll pass,Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",['No-Intention'],"[0, 0, 0, 0, 1, 0, 0, 0, 0]","{""intents"":[""No-Intention""]}"
560-4_utt1_intention,560-4,1,agent_1: Do you have another deal to offer? ☹️,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
560-4_utt2_intention,560-4,2,agent_2: I'll give you 3 food and 3 water and 1 firewood,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
561-0_utt1_intention,561-0,1,"agent_1: hello, lets share these items. I really need the firewood. I have asthma and I have to stay warm","Describe-Need,Promote-Coordination","[0, 0, 1, 0, 0, 0, 1, 0, 0]","['Build-Rapport', 'Describe-Need', 'Promote-Coordination']","[1, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Promote-Coordination""]}"
561-0_utt2_intention,561-0,2,agent_2: How much firewood do you need?,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
561-1_utt1_intention,561-1,1,agent_1: i need two food items and one water,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
561-1_utt2_intention,561-1,2,"agent_2: I will take 2 waters, however I would like 2 food and you can have 1 food and 3 firewoods",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
561-2_utt1_intention,561-2,1,agent_1: one food is not enough i am pregnant and i need to eat many meals,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
561-2_utt2_intention,561-2,2,agent_2: My friend is ill and needs to eat to survive. How about I take 3 water then and you can have 2 food and all of the wood?,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
561-3_utt1_intention,561-3,1,agent_1: sounds reasonable,Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
561-3_utt2_intention,561-3,2,agent_2: Great! glad we could come to an agreement. May I ask why you are camping while pregnant?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
561-4_utt1_intention,561-4,1,"agent_1: its fun, pregnancy cravings🙂",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
561-4_utt2_intention,561-4,2,agent_2: ahh I see. respect!,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Show-Empathy', 'Build-Rapport']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Show-Empathy"",""Build-Rapport""]}"
562-0_utt1_intention,562-0,1,"agent_2: Hello, I really need more firewood, in exchange for me taking more of that you can have more food and we can split the water evenly 🙂","Callout-Fairness,Promote-Coordination","[0, 1, 0, 0, 0, 0, 1, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
562-0_utt2_intention,562-0,2,"agent_1: Hey, nice interacting with you. I'll need additional package of water as I need to cook as well.",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need']","[1, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need""]}"
562-1_utt1_intention,562-1,1,"agent_2: ok, if i get all 3 extra firewood, I'd be fine with getting 1 extra water while you get 2? food is a really low priority for me",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
562-1_utt2_intention,562-1,2,"agent_1: Same here as well as I have carried enough but yes, I need firewood as most of y food requires cooking and specially my kids prefer having food hot.",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
562-2_utt1_intention,562-2,1,"agent_2: Ok thats fair, I would prefer to have more firewood since I'm awful at collecting firewood while out. But we could be a more even split of it all. 2/1 for both. Do you need more water or more firewood?","Callout-Fairness,Promote-Coordination","[0, 1, 0, 0, 0, 0, 1, 0, 0]","['Callout-Fairness', 'Discover-Preference']","[0, 1, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness"",""Discover-Preference""]}"
562-2_utt2_intention,562-2,2,"agent_1: I need more firewood, I can maage with 1 additional package of water.",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
562-3_utt1_intention,562-3,1,"agent_2: ok, so I'd get 1 firewood, 2 water. Now for food, If we continue with an even split I'd much prefer getting 2 extra food. that would bring us up to a near even split overall ",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Discover-Preference']","[0, 1, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness"",""Discover-Preference""]}"
562-3_utt2_intention,562-3,2,agent_1: Ok. I get it and that would be fair as I already have enough food.,Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",['Callout-Fairness'],"[0, 1, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness""]}"
562-4_utt1_intention,562-4,1,"agent_2: ok thank you. I should be able to get by pretty well with this deal, extra food means I can bring more friends 🙂",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
562-4_utt2_intention,562-4,2,agent_1: I'm glad that you are happy with the deal as well.,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
563-0_utt1_intention,563-0,1,agent_2: What are your preferences for water?,Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
563-0_utt2_intention,563-0,2,agent_1: Water is not something I want to haul on my camping trip.  I would like to haul extra wood though.  ,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
563-1_utt1_intention,563-1,1,agent_2: I would actually prefer more water,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
563-1_utt2_intention,563-1,2,agent_1: That is great.  Looks like we are on our way to making a deal.  How do you feel about wood?  ,Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]","['Promote-Coordination', 'Discover-Preference']","[0, 0, 0, 1, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination"",""Discover-Preference""]}"
563-2_utt1_intention,563-2,1,agent_2: I would prefer less wood so that's great,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Discover-Preference', 'Promote-Coordination']","[0, 0, 0, 1, 0, 0, 1, 0, 0]","{""intents"":[""Discover-Preference"",""Promote-Coordination""]}"
563-2_utt2_intention,563-2,2,"agent_1: I do not like camping and find comfort in food, so I would like to take all the extra food that I can.  ",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
563-3_utt1_intention,563-3,1,agent_2: I think that can be negoiated then i tend to eat less on camping trips,No-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
563-3_utt2_intention,563-3,2,agent_1: Great!  So looks like all the water goes to you.  I will take all the food if that is ok and we can split the wood.  ,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
563-4_utt1_intention,563-4,1,agent_2: Well i would need one food and one wood,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
563-4_utt2_intention,563-4,2,"agent_1: OK.  I think that will work out for me.  You get 3 water, 1 wood and 1 food.  I will take the rest.",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
563-5_utt1_intention,563-5,1,agent_2: Great that's an agreement for me,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
564-0_utt1_intention,564-0,1,agent_1: hello,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
564-0_utt2_intention,564-0,2,"agent_2: Hello, what would you like for the packages?",Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
564-1_utt1_intention,564-1,1,"agent_1: we are cold and hungry so we need firewood and food the most, what about you?","Describe-Need,Discover-Preference","[0, 0, 1, 1, 0, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
564-1_utt2_intention,564-1,2,"agent_2: I don't care about the firewood, but I would like food and water the most.",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Discover-Preference', 'Describe-Need']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference"",""Describe-Need""]}"
564-2_utt1_intention,564-2,1,agent_1: you can take water if i get all the firewood and some food,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
564-2_utt2_intention,564-2,2,"agent_2: I'll take all the water, you can take all the firewood. What would be fair for the food?",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Discover-Preference']","[0, 1, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness"",""Discover-Preference""]}"
564-3_utt1_intention,564-3,1,agent_1: we have to split it somehow,"Callout-Fairness,Promote-Coordination","[0, 1, 0, 0, 0, 0, 1, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
564-3_utt2_intention,564-3,2,"agent_2: Food is my highest priority, but i am willing to take 1 for all the water.",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
564-4_utt1_intention,564-4,1,"agent_1: that would be perfect for us, thank you, we have enough water",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
564-4_utt2_intention,564-4,2,"agent_2: That's perfec for me, thanks.",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
565-0_utt1_intention,565-0,1,"agent_1: Hello there, how are you doing today?",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
565-0_utt2_intention,565-0,2,agent_2: Doing well how are you?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
565-1_utt1_intention,565-1,1,agent_1: Great thank you. I am looking for primarily some firewood and food for my camping trip soon. ,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
565-1_utt2_intention,565-1,2,"agent_2: I'm going camping too and also need food and wood, mostly food though",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Promote-Coordination']","[1, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Promote-Coordination""]}"
565-2_utt1_intention,565-2,1,agent_1: Okay I understand that! Is there a particular reason that you do not need much water?,Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
565-2_utt2_intention,565-2,2,agent_2: I figure I could always get some at the stream 🙂,No-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",['No-Intention'],"[0, 0, 0, 0, 1, 0, 0, 0, 0]","{""intents"":[""No-Intention""]}"
565-3_utt1_intention,565-3,1,"agent_1: Yes, I agree, but are you aware of the water quality at your campsite? ",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
565-3_utt2_intention,565-3,2,agent_2: Not completely aware but I do have a filter that I brought from home. What are your needs?,"Build-Rapport,Discover-Preference","[1, 0, 0, 1, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
565-4_utt1_intention,565-4,1,"agent_1: Ok me too! I am concerned the most with firewood as it is the basis for my camping activities: campfire, story telling, and producing heat. ",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
565-4_utt2_intention,565-4,2,agent_2: OK so how about you take 2 firewoods and 1 food,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
565-5_utt1_intention,565-5,1,agent_1: That works for me. May I have two waters since I have more of a need of water,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
565-5_utt2_intention,565-5,2,agent_2: That works for me since I have the filter!,No-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
566-0_utt1_intention,566-0,1,"agent_2: hi, I'm looking forward to going camping soon",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
566-0_utt2_intention,566-0,2,agent_1: Me too! Camping is so much fun,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
566-1_utt1_intention,566-1,1,agent_2: I will want to get some extra supplies before I go. ,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
566-1_utt2_intention,566-1,2,agent_1: Same. My family is coming with me so I want to make sure we are extra prepared,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need']","[1, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need""]}"
566-2_utt1_intention,566-2,1,agent_2: Me too. We invited a lot of extra friends,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
566-2_utt2_intention,566-2,2,agent_1: I am hoping we have enough food. I'm worried we might run out so I'd like to get some more ,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
566-3_utt1_intention,566-3,1,agent_2: I know we need extra food too and some firewood. Maybe a little water but we shouldn't need too much,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
566-3_utt2_intention,566-3,2,agent_1: It sounds like we are looking for the same things. I think there are some extra we can share. Do you have an idea about how it can be the most fair? ,"Callout-Fairness,Promote-Coordination","[0, 1, 0, 0, 0, 0, 1, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
566-4_utt1_intention,566-4,1,agent_2: how about I'll give you 2 food if you give me 2 firewood and 2 of the water?,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
566-4_utt2_intention,566-4,2,agent_1: I think that is a fair deal! ,Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",['Callout-Fairness'],"[0, 1, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness""]}"
566-5_utt1_intention,566-5,1,"agent_2: great, let's do it",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
567-0_utt1_intention,567-0,1,"agent_2: Hello, lets get things started. How would you like to split items?","Build-Rapport,Promote-Coordination","[1, 0, 0, 0, 0, 0, 1, 0, 0]","['Promote-Coordination', 'Discover-Preference']","[0, 0, 0, 1, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination"",""Discover-Preference""]}"
567-0_utt2_intention,567-0,2,"agent_1: Hello! Hope your after noon is going well! I have 2 kids so I feel like the water is the most important for them. Need to keep they hydrated, ya know? 🙂","Build-Rapport,Describe-Need","[1, 0, 1, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need']","[1, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need""]}"
567-1_utt1_intention,567-1,1,agent_2: I also need water with my medical condition I have to take lots of meds. I can give you extra firewood so you can boil more water easily.,"Describe-Need,Promote-Coordination,Undermine-Requirements","[0, 0, 1, 0, 0, 0, 1, 0, 1]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
