uid,dialogue_id,utt_idx,target_utterance,gold_intent,gold_bitmask,pred_intents,pred_bitmask,raw_response
480-4_utt1_intention,480-4,1,"agent_2: That is not a bad offer.  However, I would like at least 1 water for myself.  I would be willing to allow you 2 of the 3 waters though.",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Callout-Fairness', 'Describe-Need', 'Discover-Preference', 'Promote-Coordination']","[0, 1, 1, 1, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need"",""Discover-Preference"",""Promote-Coordination""]}"
480-4_utt2_intention,480-4,2,agent_1: Ok what do you think then if I give you 1 more water and you give me 1 more firewood.,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Promote-Coordination', 'Callout-Fairness']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination"",""Callout-Fairness""]}"
480-5_utt1_intention,480-5,1,agent_2: That is quite fair.  I would agree to that :)  Should we go ahead and submit it?,Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
481-0_utt1_intention,481-0,1,agent_2: Hello I hope we can negotiate so that we are both satisfied. Do you think it's OK?🙂,"Callout-Fairness,Promote-Coordination","[0, 1, 0, 0, 0, 0, 1, 0, 0]","['Build-Rapport', 'Callout-Fairness', 'Promote-Coordination']","[1, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Callout-Fairness"",""Promote-Coordination""]}"
481-0_utt2_intention,481-0,2,agent_1: Yes that would be great 🙂🙂,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
481-1_utt1_intention,481-1,1,"agent_2: Ok, what item do you need the most and which item do you need the least? That information would help me think of an offer that suits both of us.🙂",Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]","['Discover-Preference', 'Promote-Coordination']","[0, 0, 0, 1, 0, 0, 1, 0, 0]","{""intents"":[""Discover-Preference"",""Promote-Coordination""]}"
481-1_utt2_intention,481-1,2,agent_1: I need   food and water the most . There are 3 of us.🙂,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
481-2_utt1_intention,481-2,1,agent_2: Your most needed item is water or food?,Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]","['Discover-Preference', 'Promote-Coordination']","[0, 0, 0, 1, 0, 0, 1, 0, 0]","{""intents"":[""Discover-Preference"",""Promote-Coordination""]}"
481-2_utt2_intention,481-2,2,agent_1: Most needed is both food and water. I guess food is my highest priority .🙂,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
481-3_utt1_intention,481-3,1,"agent_2: Ok perfect, the item I need the most is water because I need to hydrate.  What do you think if I give you 2 food and I keep 2 of water. ",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
481-3_utt2_intention,481-3,2,"agent_1: Ii understand , the problem  is ctheere is 3 of us. What if  we have 2 food and 2 water and you have 2 firewood ?🙂",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Describe-Need', 'Promote-Coordination']","[0, 1, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need"",""Promote-Coordination""]}"
481-4_utt1_intention,481-4,1,"agent_2: The object I need the most is WATER, so I cannot give you 2, I am giving you 2 FOOD since it is what you most need. Remember that we must both be satisfied for this to work🙂",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination', 'Callout-Fairness']","[0, 1, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination"",""Callout-Fairness""]}"
481-4_utt2_intention,481-4,2,"agent_1: (sorry for the misspellings on above post, my keyboard does that) Ok since that  is your highest priority , I have 2 food 1 water and 2 firewood ? Is that agreeable ?🙂",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Promote-Coordination']","[1, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Promote-Coordination""]}"
481-5_utt1_intention,481-5,1,"agent_2: What do you think about this offer, I will give you 2 of FOOD since it is what you need the most, 1 of WATER since it is what I need and 2 of WOOD, I will have less wood but we will both be satisfied.",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Describe-Need', 'Promote-Coordination']","[0, 1, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need"",""Promote-Coordination""]}"
481-5_utt2_intention,481-5,2,agent_1: Yes very agreeable ! Thank you .🙂,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
481-6_utt1_intention,481-6,1,agent_2: Ok! Thanks.🙂,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
482-0_utt1_intention,482-0,1,agent_2: Hi there. Have you ever been camping?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
482-0_utt2_intention,482-0,2,"agent_1: I have, i love camping! How about you?",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
482-1_utt1_intention,482-1,1,"agent_2: I have not, but I don't really have an interest for it, either.",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['No-Intention', 'Discover-Preference']","[0, 0, 0, 1, 1, 0, 0, 0, 0]","{""intents"":[""No-Intention"",""Discover-Preference""]}"
482-1_utt2_intention,482-1,2,"agent_1: Thats a shame, i am sure you would like it if you give it a try, especially if you build a large fire 🙂",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy"",""Discover-Preference""]}"
482-2_utt1_intention,482-2,1,"agent_2: I was going to say, the fire would be probably one of the few things I would be interested in! I love being warm.",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Discover-Preference', 'Show-Empathy']","[0, 0, 0, 1, 0, 0, 0, 1, 0]","{""intents"":[""Discover-Preference"",""Show-Empathy""]}"
482-2_utt2_intention,482-2,2,"agent_1: Well you can take all the firewood if it will help, would it be ok if i get all the food in return?",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Callout-Fairness', 'Describe-Need', 'Promote-Coordination']","[0, 1, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need"",""Promote-Coordination""]}"
482-3_utt1_intention,482-3,1,agent_2: That works for me. How would you like to divide the water?,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Promote-Coordination', 'Callout-Fairness']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination"",""Callout-Fairness""]}"
482-3_utt2_intention,482-3,2,"agent_1: I am ok with you taking two waters since you are new to camping, does that seem fair to you?",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
482-4_utt1_intention,482-4,1,"agent_2: Yes, that seems fair to me.",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
482-4_utt2_intention,482-4,2,"agent_1: So you get 3 firewoods and two waters and i get 3 foods and one water, deal?",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
482-5_utt1_intention,482-5,1,agent_2: we have a deal! great speaking with you today 🙂,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Callout-Fairness', 'Promote-Coordination']","[1, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Callout-Fairness"",""Promote-Coordination""]}"
483-0_utt1_intention,483-0,1,"agent_1: Hi! How about I receive 3 food, 2 firewood, and 1 water?",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
483-0_utt2_intention,483-0,2,"agent_2: I can't do that. It would leave me with no food at all. How about I take 2 food, and 1 firewood, and 1 water?",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Describe-Need', 'Discover-Preference']","[0, 1, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need"",""Discover-Preference""]}"
483-1_utt1_intention,483-1,1,"agent_1: I really need more food than 1. I am worried about running out. I could take 2 food, and give you 1 food, 2 firewood, and 2 water.",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Show-Empathy', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 1, 0]","{""intents"":[""Describe-Need"",""Show-Empathy"",""Promote-Coordination""]}"
483-1_utt2_intention,483-1,2,"agent_2: That is a very generous offer, which I very much appreciate. But I am also worried that I could run out. What if I take 2 foods, give you 2 firewoods, and 1 water?  ",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy', 'Describe-Need', 'Promote-Coordination']","[1, 0, 1, 0, 0, 0, 1, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy"",""Describe-Need"",""Promote-Coordination""]}"
483-2_utt1_intention,483-2,1,"agent_1: Would you be willing to give me 1 food, 2 firewood, and 2 water?",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
483-2_utt2_intention,483-2,2,"agent_2: I could make that work 🙂 I'm sorry if I came off mean, I'm just trying to make sure I'll be ok. I don't camp often, so I'm not sure how to prepare.",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy', 'Describe-Need']","[1, 0, 1, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy"",""Describe-Need""]}"
483-3_utt1_intention,483-3,1,agent_1: I understand. What are you using the extra food for?,"Build-Rapport,Discover-Preference","[1, 0, 0, 1, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference', 'Show-Empathy']","[1, 0, 0, 1, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference"",""Show-Empathy""]}"
483-3_utt2_intention,483-3,2,"agent_2: I brought some pre-packed snacks, and a few sandwiches. I'm hoping there are no hungry animals around. What about you?","Describe-Need,Discover-Preference","[0, 0, 1, 1, 0, 0, 0, 0, 0]","['Describe-Need', 'Show-Empathy', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 1, 0]","{""intents"":[""Describe-Need"",""Show-Empathy"",""Discover-Preference""]}"
483-4_utt1_intention,483-4,1,"agent_1: I was hoping to get some extra food for some picky eaters, but if they are hungry they will eat!",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Show-Empathy']","[0, 0, 1, 0, 0, 0, 0, 1, 0]","{""intents"":[""Describe-Need"",""Show-Empathy""]}"
483-4_utt2_intention,483-4,2,"agent_2: Oh no! I know how picky eaters can be. I'm sorry to hear that. So are you thinking I'll give you the one food, and 2 firewoods, and 2 waters? Will that work for you?",Show-Empathy,"[0, 0, 0, 0, 0, 0, 0, 1, 0]","['Build-Rapport', 'Show-Empathy', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy"",""Promote-Coordination""]}"
483-5_utt1_intention,483-5,1,"agent_1: Yes, that works.",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
483-5_utt2_intention,483-5,2,agent_2: Deal!,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
484-0_utt1_intention,484-0,1,"agent_2: Hi there, fellow camper! 🙂",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
484-0_utt2_intention,484-0,2,agent_1: Hello 🙂 How are you?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
484-1_utt1_intention,484-1,1,agent_2: I'm great! Just getting excited to go camping and dreaming of all the food I'll eat! Do you have any extra food?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Discover-Preference']","[1, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Discover-Preference""]}"
484-1_utt2_intention,484-1,2,"agent_1: Let me ask you, do you need food most? If yes, what do you need second most?",Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]","['Discover-Preference', 'Describe-Need']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference"",""Describe-Need""]}"
484-2_utt1_intention,484-2,1,"agent_2: I would love as much food as is available. I would also appreciate excess firewood, as I get cold.",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
484-2_utt2_intention,484-2,2,"agent_1: Okay, it seems we both have the same priorities in food most and firewood second most. How about this, you take 2 packages of food, I will take 1. You give me 2 packages of firewood I will give you 1. We will then divide the water. Is that fair?",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
484-3_utt1_intention,484-3,1,agent_2: That sounds really fair! 🙂,Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Callout-Fairness', 'Promote-Coordination']","[1, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Callout-Fairness"",""Promote-Coordination""]}"
484-3_utt2_intention,484-3,2,agent_1: Would you be willing to give me 2 water and you take 1?,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
484-4_utt1_intention,484-4,1,agent_2: I'll agree to that!,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
484-4_utt2_intention,484-4,2,agent_1: Sounds good. Thank you for being flexible. ,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Build-Rapport', 'Callout-Fairness', 'Promote-Coordination']","[1, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Callout-Fairness"",""Promote-Coordination""]}"
485-0_utt1_intention,485-0,1,agent_2: Hey there - looks like we are both going camping!  I'm from the South so firewood and water are a high priority for me.,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Discover-Preference']","[1, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Discover-Preference""]}"
485-0_utt2_intention,485-0,2,"agent_1: Wow, thats awesome! Yes, I am! Well, that's great because water isn't super important for me. Firewood is though. ",No-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Discover-Preference', 'Promote-Coordination']","[1, 0, 1, 1, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Discover-Preference"",""Promote-Coordination""]}"
485-1_utt1_intention,485-1,1,agent_2: That sounds awesome - I'm sure we can come to an agreement on how to allocate that works for both of us.  ,"Callout-Fairness,Promote-Coordination","[0, 1, 0, 0, 0, 0, 1, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
485-1_utt2_intention,485-1,2,agent_1: I agree that we will! I do love having food as well. Have lots of people coming.,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Promote-Coordination']","[1, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Promote-Coordination""]}"
485-2_utt1_intention,485-2,1,"agent_2: I'm not as keen on food, so how does this sound.  I get 2 firewood, 2 waters, and 1 food.  You will get 2 food, 1 firewood, and 1 water. ",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference', 'Promote-Coordination']","[0, 0, 1, 1, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference"",""Promote-Coordination""]}"
485-2_utt2_intention,485-2,2,"agent_1: Hmm, you're getting my top item there though. That still might work.",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Describe-Need', 'Promote-Coordination']","[0, 1, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need"",""Promote-Coordination""]}"
485-3_utt1_intention,485-3,1,agent_2: I think it's pretty fair since we'll both get at least one of our top item (firewood) and you get more food (I assume your second priority) and I get more water (my second priority),Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination', 'Discover-Preference']","[0, 1, 0, 1, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination"",""Discover-Preference""]}"
485-3_utt2_intention,485-3,2,agent_1: Well you're getting more on 2/3.,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Undermine-Requirements']","[0, 1, 0, 0, 0, 0, 0, 0, 1]","{""intents"":[""Callout-Fairness"",""Undermine-Requirements""]}"
485-4_utt1_intention,485-4,1,agent_2: True - but one of us has to 🙂.,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
485-4_utt2_intention,485-4,2,agent_1: I understand. I do like food so we have a deal.,Show-Empathy,"[0, 0, 0, 0, 0, 0, 0, 1, 0]","['Build-Rapport', 'Callout-Fairness', 'Describe-Need', 'Promote-Coordination']","[1, 1, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Callout-Fairness"",""Describe-Need"",""Promote-Coordination""]}"
486-0_utt1_intention,486-0,1,agent_2: Hello how are you?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
486-0_utt2_intention,486-0,2,agent_1: Hello! I am doing well. How about you?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
486-1_utt1_intention,486-1,1,agent_2: I'm doing well. I'm trying to prepare for this camping trip. ,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Promote-Coordination']","[1, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Promote-Coordination""]}"
486-1_utt2_intention,486-1,2,agent_1: Me too.🙂,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
